time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
741216,2206,336.0,64554,6801.14453265,11,3401.5783967517673,0.001,-633.5852722894577,740880
741552,2207,336.0,64582,6821.944545560001,11,3311.8643515450613,0.001,-633.7636072067987,741216
741888,2208,336.0,64608,6790.19001011,11,3111.4985057285853,0.001,-634.2023086547852,741552
742224,2209,336.0,64635,6779.4603501599995,11,3143.15497080485,0.001,-634.3837392897833,741888
742560,2210,336.0,64663,6776.69457082,11,3042.723544529506,0.001,-634.6529733567011,742224
742896,2211,336.0,64689,6760.687924999998,11,3261.49927684239,0.001,-635.1056856427874,742560
743232,2212,336.0,64715,6770.34031843,11,2956.568858373733,0.001,-635.445927574521,742896
743568,2213,336.0,64743,6774.17233688,11,3263.7272466023765,0.001,-635.6476789202009,743232
743904,2214,336.0,64769,6763.14691895,11,3014.3848615373886,0.001,-636.1331162225632,743568
744240,2215,336.0,64794,6771.18611556,11,3183.8198145911806,0.001,-636.3878348214286,743904
744576,2216,336.0,64820,6759.10844449,11,3128.920370919364,0.001,-636.573466709682,744240
744912,2217,336.0,64846,6753.292488720001,11,3094.0256562005907,0.001,-637.0800087338403,744576
745248,2218,336.0,64872,6740.110228740002,11,3084.914291926793,0.001,-637.2411364600772,744912
745584,2219,336.0,64898,6736.88815385,11,3122.874495915004,0.001,-637.69079771496,745248
745920,2220,336.0,64924,6678.104871160001,11,3226.972859155564,0.001,-637.9822692871094,745584
746256,2221,336.0,64949,6676.03376709,11,3054.606715611049,0.001,-638.3705662318638,745920
746592,2222,336.0,64977,6738.407468799999,11,3368.4951733180455,0.001,-638.5908679053897,746256
746928,2223,336.0,65004,6787.237762289999,11,3652.331660134452,0.001,-638.9577175322033,746592
747264,2224,336.0,65029,6820.69301066,11,3667.4350691295804,0.001,-639.3372686476935,746928
747600,2225,336.0,65055,6843.593605780002,11,3259.496730986096,0.001,-639.5748610723587,747264
747936,2226,336.0,65081,6909.57699339,11,3069.0132044837587,0.001,-639.6859759376163,747600
748272,2227,336.0,65107,6917.068768290002,11,3234.9976307096936,0.001,-640.1661227998279,747936
748608,2228,336.0,65134,6888.787978040002,11,3275.402327037993,0.001,-640.4214906238374,748272
748944,2229,336.0,65159,6888.512044830001,11,3236.494730086554,0.001,-640.9096033005487,748608
749280,2230,336.0,65186,6875.83477512,11,3189.5989461626327,0.001,-641.0888646443685,748944
749616,2231,336.0,65211,6902.841068320002,11,3174.2110590253556,0.001,-641.499029976981,749280
749952,2232,336.0,65238,6894.201522830001,11,3070.0846888224282,0.001,-641.74794841948,749616
750288,2233,336.0,65263,6897.149928400001,11,3106.6277856372653,0.001,-642.1438213530041,749952
750624,2234,336.0,65294,6936.43347868,11,3554.242201487223,0.001,-642.4662199474517,750288
750960,2235,336.0,65321,6876.108980580001,11,3620.934201558431,0.001,-642.5543049403599,750624
751296,2236,336.0,65348,6928.6822859600015,11,3108.940513065883,0.001,-643.2061135428293,750960
751632,2237,336.0,65374,6923.75367828,11,2996.16881779262,0.001,-643.4269779750279,751296
751968,2238,336.0,65400,6929.451977050001,11,3330.5397039140976,0.001,-643.6423256283715,751632
752304,2239,336.0,65426,6935.062881509999,11,3250.3188594636463,0.001,-644.0448572067987,751968
752640,2240,336.0,65452,6935.192209919999,11,3167.081675393241,0.001,-644.4616670154389,752304
752976,2241,336.0,65478,6876.03230984,11,2861.0929147629513,0.001,-644.5675677344913,752640
753312,2242,336.0,65504,6892.10199917,11,3549.7468287150064,0.001,-645.0268558320545,752976
753648,2243,336.0,65530,6911.53398973,11,3237.6439381554014,0.001,-645.2410056704566,753312
753984,2244,336.0,65556,6899.01798865,11,3434.7194640749976,0.001,-645.5919371105376,753648
754320,2245,336.0,65583,6941.96690708,11,3300.321795327323,0.001,-645.8529445103237,753984
754656,2246,336.0,65610,6902.85959439,11,3064.1076053437732,0.001,-646.2952448527018,754320
754992,2247,336.0,65636,6921.3823598300005,11,3301.6682190668016,0.001,-646.5872177850632,754656
755328,2248,336.0,65664,6902.717914260001,11,3181.9670046851747,0.001,-646.7846959431967,754992
755664,2249,336.0,65691,6953.020833140001,11,3609.538895016625,0.001,-647.251101902553,755328
756000,2250,336.0,65720,7028.294257820001,11,3266.3163639250256,0.001,-647.5907004220145,755664
756336,2251,336.0,65748,7012.120305940001,11,3254.9856897989907,0.001,-647.7859962100074,756000
756672,2252,336.0,65775,6988.537739469999,11,2801.0891296750024,0.001,-648.2261635916574,756336
757008,2253,336.0,65805,6968.49297852,11,3460.642734527588,0.001,-648.4775543212891,756672
757344,2254,336.0,65837,6990.639553789999,11,3361.832817440941,0.001,-648.7392767043341,757008
757680,2255,336.0,65868,6982.110290730001,11,3331.7332313174293,0.001,-649.2939282371884,757344
758016,2256,336.0,65894,6917.043843650001,11,3362.5918350219727,0.001,-649.4439446585519,757680
758352,2257,336.0,65921,6875.807445650002,11,3825.6676817394437,0.001,-649.599967229934,758016
758688,2258,336.0,65947,6888.222265720001,11,3402.1300918942406,0.001,-650.093008132208,758352
759024,2259,336.0,65973,6850.50983219,11,3332.165727342878,0.001,-650.3466092064267,758688
759360,2260,336.0,65999,6784.97388479,11,3336.8874985831126,0.001,-650.6576970418295,759024
759696,2261,336.0,66026,6748.299217229999,11,3114.4824513026647,0.001,-651.0565428960891,759360
760032,2262,336.0,66054,6705.385097899999,11,2673.9972806658066,0.001,-651.2686687651135,759696
760368,2263,336.0,66082,6699.825230099999,11,3181.511704944429,0.001,-651.6101611909412,760032
760704,2264,336.0,66110,6648.4355200499995,11,3437.270932878767,0.001,-652.0555721464611,760368
761040,2265,336.0,66138,6654.44439015,11,3048.0092477344333,0.001,-652.4063255673364,760704
761376,2266,336.0,66165,6618.967153129999,11,3069.905370439802,0.001,-652.5158284505209,761040
761712,2267,336.0,66194,6700.380382729999,11,2971.0295232137046,0.001,-652.9047023228237,761376
762048,2268,336.0,66221,6704.230457549999,11,3311.036639258975,0.001,-653.3569165184384,761712
762384,2269,336.0,66251,6672.219769769999,11,3068.3119614010766,0.001,-653.708502633231,762048
762720,2270,336.0,66280,6629.989814409999,11,3188.204210735503,0.001,-653.8951503208706,762384
763056,2271,336.0,66309,6647.4180255599995,11,3168.774648757208,0.001,-654.3313039143881,762720
763392,2272,336.0,66339,6669.143830509999,11,9858.709126790365,0.001,-654.6822858537946,763056
763728,2273,336.0,66370,6668.0937175300005,11,3469.990820566813,0.001,-655.0423104422433,763392
764064,2274,336.0,66400,6690.698945830001,11,3640.2345695495605,0.001,-655.1484560285296,763728
764400,2275,336.0,66433,6716.636959710001,11,3115.3004462832496,0.001,-655.5699880690802,764064
764736,2276,336.0,66463,6715.404002410001,11,3242.71599706014,0.001,-655.9257438296363,764400
765072,2277,336.0,66491,6736.780132360001,11,3233.5900940668016,0.001,-656.201679774693,764736
765408,2278,336.0,66518,6741.704686400001,11,3180.2569233122326,0.001,-656.4293089367095,765072
765744,2279,336.0,66546,6739.905602480001,11,3558.1187860398068,0.001,-656.8091971987769,765408
766080,2280,336.0,66572,6714.68896897,11,3039.792995452881,0.001,-657.307987394787,765744
766416,2281,336.0,66599,6732.98085039,11,3643.27595719837,0.001,-657.4553694952102,766080
766752,2282,336.0,66626,6719.6385901700005,11,3215.647437686012,0.001,-657.8166209629604,766416
767088,2283,336.0,66655,6749.630014870001,11,3279.720149630592,0.001,-658.2074984595889,766752
767424,2284,336.0,66683,6765.063434140003,11,2734.128514426095,0.001,-658.3943739391509,767088
767760,2285,336.0,66713,6817.367563000002,11,3225.7865960257395,0.001,-658.6986516316732,767424
768096,2286,336.0,66740,6777.518979480001,11,3663.7897046407065,0.001,-659.1892634800503,767760
768432,2287,336.0,66765,6793.55520959,11,3868.8373142424084,0.001,-659.3084400721958,768096
768768,2288,336.0,66791,6798.64249466,11,3574.4337877546036,0.001,-659.7695922851562,768432
769104,2289,336.0,66817,6785.25764076,11,3143.323372613816,0.001,-660.0048552013579,768768
769440,2290,336.0,66843,6848.47048259,11,3264.2915142604284,0.001,-660.2418162027994,769104
769776,2291,336.0,66869,6847.118089139999,11,3517.44699768793,0.001,-660.4316457112631,769440
770112,2292,336.0,66896,6854.126330839999,11,3030.2873533339725,0.001,-660.8145802815756,769776
770448,2293,336.0,66925,6869.609771899999,11,26157.27499262492,0.001,-661.2089738391694,770112
770784,2294,336.0,66954,6847.53999179,11,3597.6590661548435,0.001,-661.5229775565011,770448
771120,2295,336.0,66983,6853.80914353,11,3416.8570344107493,0.001,-661.8574077061245,770784
771456,2296,336.0,67009,6863.60152285,11,3781.181793576195,0.001,-661.9932218279157,771120
771792,2297,336.0,67035,6875.926756999999,11,3342.387302035377,0.001,-662.3679933093842,771456
772128,2298,336.0,67061,6838.462039279998,11,3449.035343715123,0.001,-662.6689434959775,771792
772464,2299,336.0,67089,6822.4354175299995,11,3374.87203561692,0.001,-662.9989954630533,772128
772800,2300,336.0,67116,6829.167888519998,11,3483.3791740054176,0.001,-663.3386935279483,772464
773136,2301,336.0,67143,6807.9963773399995,11,2891.263847896031,0.001,-663.5745170229957,772800
773472,2302,336.0,67170,6801.97525206,11,3178.23939423334,0.001,-663.9627572922479,773136
773808,2303,336.0,67191,6808.218730770001,11,3169.554129645938,0.001,-664.2137058803013,773472
774144,2304,336.0,67210,6795.46153879,11,3503.314213344029,0.001,-664.6841169084821,773808
774480,2305,336.0,67229,6797.135211560001,11,3424.163119906471,0.001,-664.8437619890485,774144
774816,2306,336.0,67249,6770.957115520001,11,3325.9095179239907,0.001,-665.3175237746466,774480
775152,2307,336.0,67271,6745.145898630001,11,3316.7353012448266,0.001,-665.4974136352539,774816
775488,2308,336.0,67291,6699.69779697,11,3615.697884332566,0.001,-665.7672104608445,775152
775824,2309,336.0,67311,6714.35296618,11,3444.1757369268507,0.001,-666.2467397054037,775488
776160,2310,336.0,67331,6728.1445638899995,11,3127.702757880801,0.001,-666.5526598975772,775824
776496,2311,336.0,67350,6756.26620022,11,3250.6752838861375,0.001,-666.6922396705264,776160
776832,2312,336.0,67369,6746.799328470001,11,2996.372670854841,0.001,-667.2502746582031,776496
777168,2313,336.0,67389,6736.013660580002,11,3846.1378373645603,0.001,-667.381089710054,776832
777504,2314,336.0,67410,6783.39874882,11,3622.924690791539,0.001,-667.7581223987397,777168
777840,2315,336.0,67430,6757.451121700001,11,3933.7747503008163,0.001,-668.1802259172712,777504
778176,2316,336.0,67450,6793.937688919999,11,3587.842148190453,0.001,-668.4012676420666,777840
778512,2317,336.0,67470,6803.73941684,11,3544.6154091244653,0.001,-668.6771770658947,778176
778848,2318,336.0,67492,6816.58059799,11,3156.632387433733,0.001,-669.0243628365653,778512
779184,2319,336.0,67513,6817.017822700001,11,3462.6888520377024,0.001,-669.3584387642996,778848
779520,2320,336.0,67533,6780.277702000001,11,3470.1849003746397,0.001,-669.3514564150855,779184
779856,2321,336.0,67553,6768.154229920001,11,3129.6527867998398,0.001,-670.0631917317709,779520
780192,2322,336.0,67575,6727.988397300001,11,3695.418835957845,0.001,-670.3035183861142,779856
780528,2323,336.0,67598,6663.88751006,11,3057.807226090204,0.001,-670.7472712198893,780192
780864,2324,336.0,67620,6665.800641940001,11,3250.178803398496,0.001,-670.8619711739676,780528
781200,2325,336.0,67645,6626.031009740001,11,3839.3908166431247,0.001,-671.1876082647415,780864
781536,2326,336.0,67666,6561.63521546,11,3385.8931957426526,0.001,-671.5899462018695,781200
781872,2327,336.0,67688,6554.123131160001,11,3435.1176167442686,0.001,-671.6257807413737,781536
782208,2328,336.0,67710,6611.043034190001,11,3267.211957477388,0.001,-672.2236851283482,781872
782544,2329,336.0,67731,6641.03531574,11,3275.1535628182546,0.001,-672.5443318684896,782208
782880,2330,336.0,67752,6620.74264055,11,3329.2775477454775,0.001,-672.7328938075474,782544
783216,2331,336.0,67773,6593.496374509999,11,3076.514791397821,0.001,-673.1271780104864,782880
783552,2332,336.0,67794,6605.71164261,11,3404.7231587001256,0.001,-673.2290678478423,783216
783888,2333,336.0,67814,6611.172880319999,11,3258.431832631429,0.001,-673.6986901419504,783552
784224,2334,336.0,67835,6561.8654578099995,11,3425.399038042341,0.001,-674.0785460699173,783888
784560,2335,336.0,67857,6558.78141105,11,3622.664449600946,0.001,-674.3533216203962,784224
784896,2336,336.0,67877,6521.78453352,11,3355.3393999735513,0.001,-674.6574696132114,784560
785232,2337,336.0,67897,6508.14899798,11,3569.743096669515,0.001,-674.9412271408808,784896
785568,2338,336.0,67918,6579.153121110001,11,3540.717844645182,0.001,-675.3743707566034,785232
785904,2339,336.0,67939,6597.71353968,11,3362.82448105585,0.001,-675.7345991588775,785568
786240,2340,336.0,67959,6559.9476419600005,11,3257.23343313308,0.001,-675.9064756120954,785904
786576,2341,336.0,67980,6557.240459880001,11,3675.3148157028927,0.001,-676.2766803559803,786240
786912,2342,336.0,68000,6565.842289220001,11,4000.5994438897997,0.001,-676.6301113310315,786576
787248,2343,336.0,68021,6555.996476529999,11,3461.920818147205,0.001,-676.9415246872675,786912
787584,2344,336.0,68042,6561.7711196499995,11,3407.8110398792087,0.001,-677.1216052827381,787248
787920,2345,336.0,68062,6536.6157563299985,11,3535.269692920503,0.001,-677.5844504946754,787584
788256,2346,336.0,68083,6495.673235609998,11,3850.2868525187173,0.001,-677.7641997564407,787920
788592,2347,336.0,68104,6458.9940825899985,11,3207.650904337565,0.001,-678.0762467157273,788256
788928,2348,336.0,68124,6449.36117094,11,3435.142913455055,0.001,-678.5207228887649,788592
789264,2349,336.0,68144,6416.7738489,11,4077.1853436061315,0.001,-678.7611839657739,788928
789600,2350,336.0,68165,6351.819821880001,11,3828.560711270287,0.001,-679.2065280732654,789264
789936,2351,336.0,68185,6328.276667279999,11,3248.537913549514,0.001,-679.4752288091751,789600
790272,2352,336.0,68205,6343.680274079999,11,3452.7503342401415,0.001,-679.7588352021717,789936
790608,2353,336.0,68226,6394.178496459998,11,3334.603078024728,0.001,-680.0876483008975,790272
790944,2354,336.0,68247,6381.795111049999,11,3131.626262119838,0.001,-680.4686064947219,790608
791280,2355,336.0,68267,6397.84911426,11,4143.424188159761,0.001,-680.6403819492886,790944
791616,2356,336.0,68287,6447.637778229999,11,3028.927823384603,0.001,-681.1335758027576,791280
791952,2357,336.0,68307,6466.430801159998,11,3700.2156279427663,0.001,-681.4146405174619,791616
792288,2358,336.0,68328,6452.522200669999,11,618686.8764321463,0.001,-681.637688773019,791952
792624,2359,336.0,68348,6485.44664415,11,2823.2869111923947,0.001,-681.8973610287621,792288
792960,2360,336.0,68369,6490.883295680001,11,3189.4450541904994,0.001,-682.2428316388812,792624
793296,2361,336.0,68390,6464.665620039999,11,3829.1532416570753,0.001,-682.5526224772135,792960
793632,2362,336.0,68411,6493.58713585,11,3337.335418156215,0.001,-682.974353608631,793296
793968,2363,336.0,68431,6478.45426932,11,3590.720845903669,0.001,-683.2618241083054,793632
794304,2364,336.0,68452,6465.597464570001,11,3507.839638664609,0.001,-683.5619437808082,793968
794640,2365,336.0,68473,6460.420987119999,11,3255.2173189435684,0.001,-683.7687225341797,794304
794976,2366,336.0,68493,6472.504354119999,11,3341.2001004900253,0.001,-684.0163864862351,794640
795312,2367,336.0,68513,6352.23817535,11,3391.2755319504513,0.001,-684.5004352387928,794976
795648,2368,336.0,68534,6357.53283159,11,28474.422587440127,0.001,-684.6755171276275,795312
795984,2369,336.0,68554,6350.326477459999,11,3405.980404081799,0.001,-684.8741389683315,795648
796320,2370,336.0,68575,6305.65822744,11,3597.7075307936893,0.001,-685.1298268636068,795984
796656,2371,336.0,68596,6318.129191030001,11,3495.9014665512814,0.001,-685.2647959391276,796320
796992,2372,336.0,68617,6331.56563385,11,3656.1620570591517,0.001,-685.5190611339751,796656
797328,2373,336.0,68637,6328.68497708,11,3238.6023387000673,0.001,-685.9170474097842,796992
797664,2374,336.0,68658,6273.63808914,11,3377.776858920143,0.001,-686.0866419474283,797328
798000,2375,336.0,68678,6260.70870704,11,3742.277119046166,0.001,-686.2335561116537,797664
798336,2376,336.0,68700,6186.53728729,11,3513.7270811171757,0.001,-686.6413156418573,798000
798672,2377,336.0,68720,6170.8682955,11,3727.381809961228,0.001,-686.804938906715,798336
799008,2378,336.0,68740,6100.90672732,11,3413.3313195364817,0.001,-687.2963878086636,798672
799344,2379,336.0,68761,6107.976611149999,11,3775.342178163074,0.001,-687.5437433151972,799008
799680,2380,336.0,68782,6102.529967809999,11,3199.416002364386,0.001,-687.7372865222749,799344
800016,2381,336.0,68801,6086.270385499999,11,3763.183088938395,0.001,-688.0700796218146,799680
800352,2382,336.0,68822,6065.252220030001,11,3454.4354286193848,0.001,-688.3148324148996,800016
800688,2383,336.0,68843,6123.5261012599985,11,3787.311620439802,0.001,-688.669682094029,800352
801024,2384,336.0,68863,6118.04947988,11,3244.7413402739026,0.001,-688.8659751528785,800688
801360,2385,336.0,68885,6102.441009029999,11,3515.285377865746,0.001,-689.1265215192523,801024
801696,2386,336.0,68906,6131.88731097,11,2951.8590558369956,0.001,-689.6276390438989,801360
802032,2387,336.0,68926,6139.538234680001,11,3450.1840671357654,0.001,-689.8598981584821,801696
802368,2388,336.0,68948,6144.413905389999,11,3714.564873468308,0.001,-690.1278966267904,802032
802704,2389,336.0,68970,6143.0654151300005,11,3428.3519354320706,0.001,-690.4256293887183,802368
803040,2390,336.0,68990,6078.064243479999,11,3604.412808372861,0.001,-690.8251604352679,802704
803376,2391,336.0,69011,6068.92781509,11,3405.106399536133,0.001,-691.0955443609329,803040
803712,2392,336.0,69033,6057.77550315,11,3527.437785557338,0.001,-691.2272218976702,803376
804048,2393,336.0,69054,6079.766883650001,11,3360.125194731213,0.001,-691.4943171909878,803712
804384,2394,336.0,69075,6109.80742066,11,3447.7471885681152,0.001,-691.8784452165876,804048
804720,2395,336.0,69096,6184.472764429999,11,2979.2721252441406,0.001,-692.3240236554827,804384
805056,2396,336.0,69115,6194.921431460001,11,3544.165959676107,0.001,-692.5226284208752,804720
805392,2397,336.0,69137,6252.974467120001,11,3639.064545767648,0.001,-692.7063257126581,805056
805728,2398,336.0,69158,6337.350469260002,11,3713.268734886533,0.001,-693.2192862374442,805392
806064,2399,336.0,69179,6340.37904761,11,3496.4937291826523,0.001,-693.3592129661923,805728
806400,2400,336.0,69200,6308.063207440002,11,3125.0408223470054,0.001,-693.6158901396252,806064
806736,2401,336.0,69221,6314.361802740002,11,3406.597619192941,0.001,-693.8265540713355,806400
807072,2402,336.0,69241,6308.69339981,11,3267.919810158866,0.001,-694.3444693429129,806736
807408,2403,336.0,69261,6307.667813229999,11,3325.4327503386,0.001,-694.593503679548,807072
807744,2404,336.0,69282,6300.558658190001,11,3564.464294615246,0.001,-694.8763493129185,807408
808080,2405,336.0,69303,6283.68469114,11,3338.268831343878,0.001,-695.1055316016788,807744
808416,2406,336.0,69324,6269.839119079999,11,3437.0553594316757,0.001,-695.6600410824731,808080
808752,2407,336.0,69346,6303.784212459997,11,4079.010148729597,0.001,-695.7772158668155,808416
809088,2408,336.0,69369,6296.398876439997,11,2804.6628688630603,0.001,-696.0785486130487,808752
809424,2409,336.0,69391,6284.702534819999,11,3228.0546408153714,0.001,-696.4987622215634,809088
809760,2410,336.0,69412,6279.573412179998,11,3234.0743168422155,0.001,-697.0430475870768,809424
810096,2411,336.0,69436,6268.7718138699975,11,3360.035928453718,0.001,-697.164328438895,809760
810432,2412,336.0,69461,6275.810180619998,11,3531.2647668747677,0.001,-697.4836876278832,810096
810768,2413,336.0,69482,6300.44347937,11,3706.0515213012695,0.001,-697.698988414946,810432
811104,2414,336.0,69503,6322.776909929999,11,3436.2772449311756,0.001,-697.8428540910993,810768
811440,2415,336.0,69526,6333.996943049999,11,3720.0059807187035,0.001,-698.1801223754883,811104
811776,2416,336.0,69547,6294.04686657,11,3227.5368741353354,0.001,-698.4354989188058,811440
812112,2417,336.0,69570,6289.616008999999,11,3337.117779323033,0.001,-698.9232966105143,811776
812448,2418,336.0,69590,6265.21182811,11,3289.589802514939,0.001,-699.0836058117095,812112
812784,2419,336.0,69612,6325.828576960002,11,3496.5316501799084,0.001,-699.4434251331147,812448
813120,2420,336.0,69633,6417.191071030001,11,3274.6925613766625,0.001,-699.7563603719076,812784
813456,2421,336.0,69653,6426.88106039,11,4062.1456400553384,0.001,-700.0444274175735,813120
813792,2422,336.0,69676,6408.27968104,11,3914.7209910438173,0.001,-700.2859562465122,813456
814128,2423,336.0,69697,6337.96346829,11,3134.4320155552455,0.001,-700.6049917311896,813792
814464,2424,336.0,69718,6332.3483651299985,11,3349.6260704767137,0.001,-700.9293656122117,814128
814800,2425,336.0,69740,6350.69316346,11,3408.0185443333216,0.001,-701.3662578037807,814464
815136,2426,336.0,69762,6382.555182279999,11,3630.7550918942406,0.001,-701.4056581769671,814800
815472,2427,336.0,69783,6386.7255441199995,11,3331.3442544483005,0.001,-701.7787293933686,815136
815808,2428,336.0,69803,6385.017971860001,11,3383.7795704432897,0.001,-702.1192350841704,815472
816144,2429,336.0,69824,6358.84418054,11,3838.4469673520043,0.001,-702.3758759271531,815808
816480,2430,336.0,69845,6376.805905449999,11,3794.886065346854,0.001,-702.7365875244141,816144
816816,2431,336.0,69865,6384.87840237,11,4124.049147469656,0.001,-703.0470795404343,816480
817152,2432,336.0,69885,6366.60402295,11,3592.954163869222,0.001,-703.302375793457,816816
817488,2433,336.0,69905,6423.20393845,11,3733.673605056036,0.001,-703.6103032430013,817152
817824,2434,336.0,69927,6438.45489284,11,3698.2380340212867,0.001,-704.0723978678385,817488
818160,2435,336.0,69949,6494.419882509999,11,4046.2991271246046,0.001,-704.164184933617,817824
818496,2436,336.0,69970,6468.521222489999,11,3727.149582817441,0.001,-704.6530492873419,818160
818832,2437,336.0,69991,6516.840607209997,11,3514.519712902251,0.001,-704.6980412801107,818496
819168,2438,336.0,70011,6530.181323299998,11,3683.7771673656644,0.001,-704.9404645647321,818832
819504,2439,336.0,70033,6522.19235399,11,3763.6696953546434,0.001,-705.5075908842541,819168
819840,2440,336.0,70053,6554.067272379999,11,3252.8718541463218,0.001,-705.7203634352911,819504
820176,2441,336.0,70077,6559.773728200001,11,3712.890518551781,0.001,-705.934928167434,819840
820512,2442,336.0,70099,6559.437952279999,11,3563.481648944673,0.001,-706.3229551769439,820176
820848,2443,336.0,70122,6562.244767020002,11,3054.9629741850354,0.001,-706.6223900204614,820512
821184,2444,336.0,70144,6589.973147230001,11,3371.977525801886,0.001,-706.96791548956,820848
821520,2445,336.0,70165,6581.298121739999,11,3619.7532741001673,0.001,-707.0478769938151,821184
821856,2446,336.0,70186,6554.306772640001,11,8519.853399912516,0.001,-707.4731746855236,821520
822192,2447,336.0,70207,6549.520992630002,11,3644.292855035691,0.001,-707.8955241612026,821856
822528,2448,336.0,70231,6545.708244030002,11,3361.0379696800596,0.001,-708.059931800479,822192
822864,2449,336.0,70252,6559.331464240002,11,3734.5953630719864,0.001,-708.4742918468658,822528
823200,2450,336.0,70272,6548.749020930001,11,3306.779189881824,0.001,-708.6474151611328,822864
823536,2451,336.0,70294,6557.734725630001,11,3655.251288822719,0.001,-708.9913097563244,823200
823872,2452,336.0,70314,6588.852369909999,11,3631.4385239737376,0.001,-709.442866734096,823536
824208,2453,336.0,70334,6578.235833849999,11,3700.225769224621,0.001,-709.7569696335565,823872
824544,2454,336.0,70355,6566.25233149,11,3882.1047604878745,0.001,-710.055544535319,824208
824880,2455,336.0,70376,6575.17320658,11,4148.176571800595,0.001,-710.0450871785482,824544
825216,2456,336.0,70397,6550.527585229999,11,3657.971681140718,0.001,-710.4640957060315,824880
825552,2457,336.0,70417,6508.938568949999,11,3910.024793715704,0.001,-710.9612005324591,825216
825888,2458,336.0,70437,6552.05057548,11,3402.6680788312638,0.001,-710.9927121117001,825552
826224,2459,336.0,70458,6521.170036329999,11,3726.536597842262,0.001,-711.4375784737723,825888
826560,2460,336.0,70478,6515.59520652,11,3600.380930582682,0.001,-711.8135724748884,826224
826896,2461,336.0,70499,6505.45404891,11,3317.122899010068,0.001,-711.9995618547712,826560
827232,2462,336.0,70521,6512.437900269999,11,3405.8289455232166,0.001,-712.2755432128906,826896
827568,2463,336.0,70541,6523.72336589,11,3598.2732988993325,0.001,-712.6515230451312,827232
827904,2464,336.0,70561,6529.001031639999,11,3625.1697872706823,0.001,-712.9950986589704,827568
828240,2465,336.0,70581,6534.21694555,11,3722.2374917893185,0.001,-713.2090058099656,827904
828576,2466,336.0,70602,6533.49192056,11,3616.2584015982493,0.001,-713.5992431640625,828240
828912,2467,336.0,70623,6570.164262219999,11,3523.317967551095,0.001,-713.8358321416946,828576
829248,2468,336.0,70644,6577.659805290001,11,3482.9164672124953,0.001,-714.1245258876255,828912
829584,2469,336.0,70664,6572.865232190001,11,5349.908310844785,0.001,-714.3889625186011,829248
829920,2470,336.0,70685,6589.1324738700005,11,4115.549503144764,0.001,-714.7647316342309,829584
830256,2471,336.0,70705,6627.03687254,11,3497.9603974478587,0.001,-714.9358407883417,829920
830592,2472,336.0,70726,6672.775777620001,11,3701.4580089024134,0.001,-715.2888637724377,830256
830928,2473,336.0,70747,6688.53666876,11,3355.7848525274367,0.001,-715.7565467471168,830592
831264,2474,336.0,70768,6692.53410229,11,3561.075975508917,0.001,-715.9812945411319,830928
831600,2475,336.0,70787,6694.97831442,11,3626.0541427249,0.001,-716.3842068626767,831264
831936,2476,336.0,70807,6766.27916215,11,3833.8096526009695,0.001,-716.5259922572544,831600
832272,2477,336.0,70827,6753.825393359999,11,3863.8396057855516,0.001,-717.0031691051665,831936
832608,2478,336.0,70848,6912.583600339999,11,3583.333560035342,0.001,-717.1723015194848,832272
832944,2479,336.0,70868,6859.502145840001,11,3998.8268454415456,0.001,-717.3896022978283,832608
833280,2480,336.0,70889,6842.48800968,11,3809.6610804966517,0.001,-717.7192655290876,832944
833616,2481,336.0,70910,6855.676249200001,11,3493.731250399635,0.001,-718.0390268961588,833280
833952,2482,336.0,70932,6914.64072958,11,4203.297694251651,0.001,-718.3953624906994,833616
834288,2483,336.0,70954,6858.63294905,11,3666.301415942964,0.001,-718.6520741780599,833952
834624,2484,336.0,70975,6846.95485708,11,3795.212077186221,0.001,-718.94922601609,834288
834960,2485,336.0,70995,6830.65133171,11,4103.168900626047,0.001,-719.3183782668341,834624
835296,2486,336.0,71015,6746.72442649,11,3427.824651264009,0.001,-719.4932832263764,834960
835632,2487,336.0,71035,6778.18723887,11,3896.076774052211,0.001,-719.7680133637928,835296
835968,2488,336.0,71055,6769.441558920001,11,3419.9054521833145,0.001,-720.1209531511579,835632
836304,2489,336.0,71075,6792.254318829999,11,3772.934645516532,0.001,-720.3418481009347,835968
836640,2490,336.0,71095,6791.867661959999,11,3946.01587840489,0.001,-720.5942528134301,836304
836976,2491,336.0,71116,6795.540085179999,11,3786.6055123465403,0.001,-720.9995516822452,836640
837312,2492,336.0,71136,6794.1159768,11,4046.9261409214564,0.001,-721.4835630144391,836976
837648,2493,336.0,71156,6781.07092511,11,3789.800558181036,0.001,-721.6459935506185,837312
837984,2494,336.0,71177,6770.76452268,11,3380.9277790614537,0.001,-721.9591424124582,837648
838320,2495,336.0,71197,6679.20363075,11,3569.1044048127674,0.001,-722.1704126993815,837984
838656,2496,336.0,71219,6644.36995161,11,1018422.411907741,0.001,-722.4976733979724,838320
838992,2497,336.0,71239,6581.1567674299995,11,4475.152334485735,0.001,-722.8134660266694,838656
839328,2498,336.0,71259,6492.63983637,11,3899.0388657706126,0.001,-723.0591808500744,838992
839664,2499,336.0,71280,6469.944951760001,11,3912.0959430876233,0.001,-723.1685413178943,839328
840000,2500,336.0,71300,6499.17584422,11,4195.803066616967,0.001,-723.5652440388998,839664
