rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
336.0,842,-160287.81140432,25000,11,282912,247.92584723518007,0.001,618041.0486421131,282576
336.0,843,-159872.76200883,25031,11,283248,248.0089761189052,0.001,620999.6007254465,282912
336.0,844,-160989.58476107,25061,11,283584,248.12079070863268,0.001,619644.3860677084,283248
336.0,845,-161820.02700579,25092,11,283920,248.54738998413086,0.001,618745.2057291666,283584
336.0,846,-160752.09111593,25123,11,284256,248.87866138276598,0.001,626399.0030691965,283920
336.0,847,-159280.10968927998,25154,11,284592,249.10058234986803,0.001,619594.5890997024,284256
336.0,848,-157964.77586937,25184,11,284928,249.38649654388428,0.001,619454.904296875,284592
336.0,849,-158849.1791472,25215,11,285264,250.0375772203718,0.001,619597.1197916666,284928
336.0,850,-158162.76105770998,25245,11,285600,249.9816361381894,0.001,623899.7004278274,285264
336.0,851,-158059.46701771996,25276,11,285936,250.77113614763533,0.001,615689.0048363095,285600
336.0,852,-158139.03791148,25307,11,286272,251.3847838810512,0.001,609322.9301525297,285936
336.0,853,-156375.24617092,25337,11,286608,250.83956409636,0.001,616091.7378162203,286272
336.0,854,-155848.25797526,25367,11,286944,251.3868190220424,0.001,613995.9339657738,286608
336.0,855,-155285.49297644,25399,11,287280,251.48570678347633,0.001,616266.2634858631,286944
336.0,856,-155290.80639641004,25429,11,287616,252.26678344181605,0.001,617040.8423549107,287280
336.0,857,-155881.46752097,25459,11,287952,252.62399646214075,0.001,610085.2885974703,287616
336.0,858,-156462.37726759998,25490,11,288288,252.81084487551735,0.001,616133.693359375,287952
336.0,859,-155927.08392872,25520,11,288624,252.67203426361084,0.001,617742.3569568453,288288
336.0,860,-156200.97993621,25551,11,288960,253.77241656893776,0.001,620957.0229724703,288624
336.0,861,-155815.64309805998,25581,11,289296,253.78861867813836,0.001,619672.792875744,288960
336.0,862,-155308.88815903998,25612,11,289632,253.9489113035656,0.001,618300.8644903274,289296
336.0,863,-155199.31552067,25643,11,289968,254.55212965465728,0.001,616422.4769345238,289632
336.0,864,-154896.36216033998,25673,11,290304,255.04848212287538,0.001,618793.3833705357,289968
336.0,865,-155659.67610789,25704,11,290640,255.45549124763124,0.001,620162.474516369,290304
336.0,866,-153996.57237953,25735,11,290976,255.23242578052339,0.001,620901.6608072916,290640
336.0,867,-153841.87763835,25766,11,291312,255.51935427529472,0.001,623475.658296131,290976
336.0,868,-154455.61637088002,25796,11,291648,256.59917749677385,0.001,618629.1560639881,291312
336.0,869,-155649.57975875,25827,11,291984,256.4535922095889,0.001,618307.3557477678,291648
336.0,870,-153272.20133347,25857,11,292320,256.588171686445,0.001,613012.3122209822,291984
336.0,871,-153955.20088185,25888,11,292656,256.9065681639172,0.001,624432.6267671131,292320
336.0,872,-155097.8767503,25918,11,292992,257.41810771397184,0.001,622669.9675409226,292656
336.0,873,-153627.13230559,25949,11,293328,258.0103457768758,0.001,616420.1672247024,292992
336.0,874,-153377.27280365,25980,11,293664,258.56250735691617,0.001,617489.5559895834,293328
336.0,875,-154905.83794443,26010,11,294000,258.8180905296689,0.001,615890.8623511905,293664
336.0,876,-154429.62054328003,26040,11,294336,258.50427518572127,0.001,614587.0718005953,294000
336.0,877,-156486.04130724003,26071,11,294672,258.96281923566545,0.001,617509.3273809524,294336
336.0,878,-154655.55455626,26102,11,295008,259.31341443743025,0.001,616667.9650297619,294672
336.0,879,-155303.88812005,26133,11,295344,260.174834387643,0.001,616506.6597842262,295008
336.0,880,-156497.61368271,26164,11,295680,259.53254499889556,0.001,615768.0169270834,295344
336.0,881,-155335.72972652,26194,11,296016,260.7665375754947,0.001,613238.8989025297,295680
336.0,882,-154742.11198122,26225,11,296352,261.0254636492048,0.001,618185.380859375,296016
336.0,883,-155623.35875923,26255,11,296688,261.55336398170107,0.001,615885.1418340774,296352
336.0,884,-155097.39701867,26285,11,297024,261.5965490795317,0.001,614904.5246465774,296688
336.0,885,-154133.47696872,26316,11,297360,262.3591287703741,0.001,617700.2239583334,297024
336.0,886,-153957.35704172,26347,11,297696,262.12015360877626,0.001,618400.2620907738,297360
336.0,887,-153304.03446554,26377,11,298032,262.0516604468936,0.001,619233.837983631,297696
336.0,888,-153123.66859021998,26407,11,298368,262.81608854021346,0.001,618214.5358072916,298032
336.0,889,-153156.97991391,26437,11,298704,262.93322563171387,0.001,618727.4995349703,298368
336.0,890,-151971.75466582002,26467,11,299040,263.3940578642346,0.001,620061.9488467262,298704
336.0,891,-151324.37077647002,26498,11,299376,264.0216232481457,0.001,619601.8404017857,299040
336.0,892,-151014.47729156,26528,11,299712,263.9922096615746,0.001,623426.5556175595,299376
336.0,893,-151730.04466710004,26558,11,300048,264.520593279884,0.001,617772.7438616072,299712
336.0,894,-151872.3049633,26589,11,300384,264.82236844017393,0.001,621083.9675409226,300048
336.0,895,-152741.31299334002,26619,11,300720,265.5043291364397,0.001,624588.1579241072,300384
336.0,896,-151972.04910461002,26649,11,301056,264.9839766366141,0.001,617193.4743303572,300720
336.0,897,-153342.62998026,26680,11,301392,265.3665416354225,0.001,623929.8793712797,301056
336.0,898,-154389.63359459,26711,11,301728,266.1997300102597,0.001,639683.3239397322,301392
336.0,899,-153942.61467985998,26741,11,302064,266.45893187749954,0.001,619251.5069754465,301728
336.0,900,-152939.66850009,26771,11,302400,267.0798958369664,0.001,618007.8552827381,302064
336.0,901,-153506.76568878998,26802,11,302736,267.4894088563465,0.001,621174.3384486607,302400
336.0,902,-153164.14400035,26833,11,303072,267.5071975163051,0.001,612899.8654203869,302736
336.0,903,-151511.97482962,26863,11,303408,267.77136076064335,0.001,619336.9461495535,303072
336.0,904,-152544.47588943,26893,11,303744,268.1522961571103,0.001,622099.078031994,303408
336.0,905,-151207.69560104,26924,11,304080,268.27831904093426,0.001,616492.2198660715,303744
336.0,906,-151398.20703942003,26955,11,304416,268.71329280308316,0.001,617983.3704427084,304080
336.0,907,-151121.66189038,26985,11,304752,269.10408392406646,0.001,612164.2516741072,304416
336.0,908,-150788.32288112002,27015,11,305088,269.26455806550524,0.001,622939.3552827381,304752
336.0,909,-151107.16843116,27046,11,305424,270.11285927182155,0.001,621564.2318638393,305088
336.0,910,-151124.26825642,27077,11,305760,270.16140038626537,0.001,617652.1164434524,305424
336.0,911,-151627.33533432,27108,11,306096,270.90713818868,0.001,615045.6173735119,305760
336.0,912,-150660.64386044999,27138,11,306432,271.2525851840065,0.001,619297.8494233631,306096
336.0,913,-151182.55006357998,27168,11,306768,270.91993068513415,0.001,627816.5440848215,306432
336.0,914,-150869.09653221,27199,11,307104,270.94669560023715,0.001,612711.3626302084,306768
336.0,915,-151033.52906031001,27230,11,307440,272.18220029558455,0.001,615967.9135044643,307104
336.0,916,-151221.81265433002,27260,11,307776,272.32814134870256,0.001,618111.2373511905,307440
336.0,917,-150528.86878688,27290,11,308112,273.0825070880708,0.001,609807.2463727678,307776
336.0,918,-150576.40079445002,27321,11,308448,273.12248030162993,0.001,619174.5106956845,308112
336.0,919,-150287.05202763,27351,11,308784,273.16418720427015,0.001,618826.8107328869,308448
336.0,920,-149610.59785791,27382,11,309120,273.96801394508,0.001,622292.5550595238,308784
336.0,921,-148622.29197678002,27413,11,309456,274.4939251854306,0.001,613582.1966145834,309120
336.0,922,-149275.22663417002,27443,11,309792,274.0389307112921,0.001,607003.7524181547,309456
336.0,923,-149730.5265369,27474,11,310128,274.3692541576567,0.001,613145.1233258928,309792
336.0,924,-149601.34859465,27504,11,310464,274.6395460764567,0.001,619659.4998139881,310128
336.0,925,-150123.27705451,27534,11,310800,275.3548887343634,0.001,616865.2565104166,310464
336.0,926,-150511.48006794997,27566,11,311136,275.4101803189232,0.001,618869.2345610119,310800
336.0,927,-151492.06915154,27597,11,311472,275.5573606036958,0.001,615009.6824776785,311136
336.0,928,-151983.23144805,27628,11,311808,275.9466043199812,0.001,621288.6457403274,311472
336.0,929,-149743.24396552003,27658,11,312144,276.39356585911344,0.001,616418.8972284226,311808
336.0,930,-149611.37355412001,27688,11,312480,277.17768414815265,0.001,619013.0776599703,312144
336.0,931,-150322.06965419,27720,11,312816,276.84792772928876,0.001,613319.7439546131,312480
336.0,932,-151404.54485299002,27751,11,313152,278.0814387911842,0.001,615021.9103422619,312816
336.0,933,-151577.68936251997,27782,11,313488,278.12454705011277,0.001,624009.1202566965,313152
336.0,934,-149152.85358659,27812,11,313824,277.9791924612863,0.001,613146.0041852678,313488
336.0,935,-149062.97708799,27842,11,314160,278.38484309968493,0.001,618209.4574032738,313824
336.0,936,-149831.64246883,27872,11,314496,279.0142615182059,0.001,615799.2923177084,314160
336.0,937,-149590.68648521,27903,11,314832,278.57047780354816,0.001,623439.615141369,314496
336.0,938,-149542.89031925003,27934,11,315168,279.78193401155016,0.001,613660.8615141369,314832
336.0,939,-150797.79433107,27964,11,315504,279.8527367909749,0.001,611581.3704427084,315168
336.0,940,-150381.41262196001,27994,11,315840,279.7666853041876,0.001,620277.3087797619,315504
336.0,941,-152065.46770417,28028,11,316176,280.382017044794,0.001,621856.5519903274,315840
336.0,942,-151330.60584918,28060,11,316512,280.98479180108933,0.001,619335.298735119,316176
336.0,943,-152875.6751575,28090,11,316848,280.8197401137579,0.001,622485.7979910715,316512
336.0,944,-152288.94888833,28120,11,317184,281.6742286682129,0.001,622101.4944196428,316848
336.0,945,-151415.21186453998,28151,11,317520,281.5283347538539,0.001,622630.9952566965,317184
336.0,946,-152920.08163626,28182,11,317856,282.0079231262207,0.001,621428.4763764881,317520
336.0,947,-153504.44923328,28212,11,318192,282.2897227151053,0.001,614119.8406808035,317856
336.0,948,-154320.56527165,28243,11,318528,282.813024520874,0.001,615191.664155506,318192
336.0,949,-154408.52648998998,28274,11,318864,283.27082833789643,0.001,610437.8656063988,318528
336.0,950,-153439.31689799,28305,11,319200,283.3275168282645,0.001,623149.7473958334,318864
336.0,951,-151971.86610154997,28335,11,319536,284.0934507279169,0.001,619922.0659412203,319200
336.0,952,-151500.65054556998,28366,11,319872,283.8221435546875,0.001,615117.3409598215,319536
336.0,953,-151804.01575087997,28398,11,320208,284.45575405302503,0.001,615921.2797619047,319872
336.0,954,-152564.78346004998,28428,11,320544,284.72976630074635,0.001,616890.9654017857,320208
336.0,955,-152605.79367652,28458,11,320880,285.3210012345087,0.001,614156.6560639881,320544
336.0,956,-153135.30791625,28488,11,321216,285.4147042774019,0.001,614250.9820498512,320880
336.0,957,-151766.81362777,28519,11,321552,285.48483984810963,0.001,615472.3584449405,321216
336.0,958,-150658.33532577002,28550,11,321888,285.5724828810919,0.001,618503.287202381,321552
336.0,959,-151676.74238274002,28580,11,322224,286.8101437886556,0.001,613027.4231770834,321888
336.0,960,-150456.61747382,28610,11,322560,286.0423922765823,0.001,620010.8283110119,322224
336.0,961,-150581.22143078997,28641,11,322896,286.7998168582008,0.001,621383.0355282738,322560
336.0,962,-151990.74652227,28672,11,323232,287.791782833281,0.001,622792.4326636905,322896
336.0,963,-152125.23825773998,28703,11,323568,287.8168525695801,0.001,611593.943359375,323232
336.0,964,-151016.71826633,28733,11,323904,287.9558723994664,0.001,611387.4326636905,323568
336.0,965,-151362.72470432,28764,11,324240,287.7749562036423,0.001,610806.0424107143,323904
336.0,966,-153544.83147935,28794,11,324576,288.9137266249884,0.001,615592.1903831845,324240
336.0,967,-154771.6483588,28825,11,324912,288.5904476529076,0.001,619316.0067894345,324576
336.0,968,-154840.54143515998,28855,11,325248,289.60506902422225,0.001,616103.869233631,324912
336.0,969,-154167.92589264,28886,11,325584,289.7906561351958,0.001,612156.8566778274,325248
336.0,970,-155299.0891184,28919,11,325920,290.47377577282134,0.001,618477.6514136905,325584
336.0,971,-155566.86318196,28950,11,326256,290.1806943984259,0.001,623336.869047619,325920
336.0,972,-154073.09667641003,28981,11,326592,290.77488317943755,0.001,617578.6916852678,326256
336.0,973,-153380.06039649004,29012,11,326928,290.78340303330197,0.001,617731.9798177084,326592
336.0,974,-153897.28513309002,29043,11,327264,291.3222589038667,0.001,622529.0139508928,326928
336.0,975,-152810.25668648002,29073,11,327600,291.540492557344,0.001,617375.0790550595,327264
336.0,976,-153519.34694749,29104,11,327936,291.8430409204392,0.001,616688.3443080357,327600
336.0,977,-153606.54679365,29135,11,328272,292.6249168940953,0.001,619643.3538876488,327936
336.0,978,-154221.17023674998,29165,11,328608,292.7219088418143,0.001,618826.0231584822,328272
336.0,979,-155198.12853370997,29195,11,328944,293.4806537628174,0.001,616094.9010416666,328608
336.0,980,-155656.57214178,29227,11,329280,293.70532489958265,0.001,621896.7892485119,328944
336.0,981,-155605.43154633002,29258,11,329616,293.7208191099621,0.001,617715.2838541666,329280
336.0,982,-155090.83456813,29289,11,329952,293.8934337979271,0.001,618212.0150669643,329616
336.0,983,-154507.91399532,29320,11,330288,294.47871871221633,0.001,619758.3098958334,329952
336.0,984,-154351.59248236002,29351,11,330624,295.2622505369641,0.001,614552.76953125,330288
336.0,985,-154258.97126738002,29382,11,330960,295.01479711986724,0.001,616465.0258556547,330624
336.0,986,-153563.74887512,29413,11,331296,295.4459893362863,0.001,622427.6643415178,330960
336.0,987,-152597.08194644,29443,11,331632,296.04563685825894,0.001,612047.8497953869,331296
336.0,988,-151617.00141318,29474,11,331968,295.83080337161107,0.001,621014.9723772322,331632
336.0,989,-151570.99778476,29505,11,332304,296.16987337384904,0.001,615846.7328869047,331968
336.0,990,-152052.24913127001,29536,11,332640,296.2584120432536,0.001,614466.9744233631,332304
336.0,991,-151920.21470893003,29566,11,332976,296.9498774210612,0.001,613055.7192150297,332640
336.0,992,-151397.01837173002,29597,11,333312,297.3837827046712,0.001,615864.2853422619,332976
336.0,993,-150590.20874001,29628,11,333648,297.6668075379871,0.001,615968.8069196428,333312
336.0,994,-149967.59175428,29658,11,333984,297.6968741643997,0.001,616967.9946986607,333648
336.0,995,-150171.99962502002,29688,11,334320,298.4729758671352,0.001,614190.970796131,333984
336.0,996,-148748.95931728,29720,11,334656,298.55713599068775,0.001,621140.6272321428,334320
336.0,997,-148631.86203203,29750,11,334992,299.0766061147054,0.001,620360.6706659226,334656
336.0,998,-148750.00067604997,29781,11,335328,298.8909786769322,0.001,613958.6411830357,334992
336.0,999,-148484.70388073998,29812,11,335664,299.7680063701811,0.001,617516.3699776785,335328
336.0,1000,-150051.28428251998,29843,11,336000,300.2882359822591,0.001,613133.7219122024,335664
336.0,1001,-149024.42333846996,29874,11,336336,300.2597697121756,0.001,620434.1208147322,336000
336.0,1002,-149825.88346933,29903,11,336672,300.7511652083624,0.001,616345.115234375,336336
336.0,1003,-151234.03232891,29934,11,337008,300.30278505597795,0.001,619847.1158854166,336672
336.0,1004,-149747.04673647,29965,11,337344,301.07310603913805,0.001,612082.3423549107,337008
336.0,1005,-151457.26264313,29995,11,337680,301.40783491588775,0.001,612159.9358258928,337344
336.0,1006,-151230.49518243002,30026,11,338016,301.92095129830494,0.001,615792.1614583334,337680
336.0,1007,-152111.47227451,30057,11,338352,303.05365562438965,0.001,622798.5591517857,338016
336.0,1008,-151385.03031757,30088,11,338688,302.73322723025365,0.001,616118.66015625,338352
336.0,1009,-151347.34305593997,30118,11,339024,303.1064664749872,0.001,617770.4934895834,338688
336.0,1010,-151125.78649368996,30149,11,339360,303.4089904966809,0.001,615591.4604724703,339024
336.0,1011,-151884.80956296,30179,11,339696,303.58328664870487,0.001,615996.3244977678,339360
336.0,1012,-150195.60610258,30210,11,340032,303.85745357331774,0.001,608676.5967261905,339696
336.0,1013,-149529.99305321,30241,11,340368,304.17396182105654,0.001,606016.3580729166,340032
336.0,1014,-148409.16375759998,30271,11,340704,305.0481345767067,0.001,613719.9755394345,340368
336.0,1015,-148960.74714266,30302,11,341040,304.7249863034203,0.001,616132.4593563988,340704
