rollout/ep_len_mean,time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
336.0,11,299,8838,-7669.843548240002,100464,3876.7923177083335,100128,0.001,1037666.3464704241
336.0,11,300,8867,-7715.795186350001,100800,3827.72322282337,100464,0.001,1267782.434407552
336.0,11,301,8898,-7724.268478169999,101136,3636.6249099004835,100800,0.001,1042990.295601981
336.0,11,302,8927,-7768.302904209999,101472,3617.729679652623,101136,0.001,1260962.3665248326
336.0,11,303,8957,-7812.367201069998,101808,3655.35500953311,101472,0.001,1159173.1771530877
336.0,11,304,8986,-7815.7802443499995,102144,3669.9670134044827,101808,0.001,1013030.7186802456
336.0,11,305,9016,-7764.726818289999,102480,3515.307200113932,102144,0.001,923648.2115652902
336.0,11,306,9046,-7787.24241673,102816,3667.794126238142,102480,0.001,1070467.1689336868
336.0,11,307,9075,-7800.75419259,103152,3597.1929395766483,102816,0.001,1088361.4731794086
336.0,11,308,9105,-7844.994591239999,103488,3646.513276236398,103152,0.001,885084.9118071056
336.0,11,309,9135,-7863.360384590001,103824,3549.4417463030136,103488,0.001,1288584.5924014137
336.0,11,310,9164,-7912.57893791,104160,3550.015935625349,103824,0.001,1218149.5540306454
336.0,11,311,9193,-7883.6601393,104496,3652.663323538644,104160,0.001,1227370.4913504464
336.0,11,312,9223,-7873.82753165,104832,3593.8821354820616,104496,0.001,955498.74664016
336.0,11,313,9253,-7866.53536024,105168,3660.8065505254835,104832,0.001,950909.4818987165
336.0,11,314,9282,-7850.62152278,105504,3676.0341335478283,105168,0.001,937997.8408668155
336.0,11,315,9311,-7879.31354016,105840,3565.976840791248,105504,0.001,848210.2534179688
336.0,11,316,9341,-7863.6137005,106176,3566.537710098993,105840,0.001,964729.9774693081
336.0,11,317,9371,-7817.1684374800025,106512,3613.3337071736655,106176,0.001,1284475.145891462
336.0,11,318,9401,-7719.668495260001,106848,3601.083732241676,106512,0.001,945819.5640927269
336.0,11,319,9430,-7604.016574820001,107184,3641.4636146908715,106848,0.001,1413587.2495930989
336.0,11,320,9461,-7655.453075119998,107520,3518.18312726702,107184,0.001,1020930.9299665178
336.0,11,321,9491,-7716.844777329999,107856,3590.5441578456334,107520,0.001,1019784.6112467448
336.0,11,322,9523,-7744.142724509999,108192,3560.883128574916,107856,0.001,1062554.968656994
336.0,11,323,9552,-7708.74559257,108528,3603.6282186962308,108192,0.001,936455.5337146578
336.0,11,324,9582,-7632.74429499,108864,3638.4631445748464,108528,0.001,952106.1220121838
336.0,11,325,9615,-7536.5990611299985,109200,3495.7794149489628,108864,0.001,1055646.4992443267
336.0,11,326,9646,-7550.966858859998,109536,3591.8799273173013,109200,0.001,1122958.3549804688
336.0,11,327,9677,-7563.830170449997,109872,3547.6034782046363,109536,0.001,1043406.6641438802
336.0,11,328,9707,-7638.020885759998,110208,3595.366902669271,109872,0.001,866202.3166271391
336.0,11,329,9738,-7535.49755653,110544,3697.353232247489,110208,0.001,961080.5729747954
336.0,11,330,9768,-7447.05878727,110880,3675.7764812651135,110544,0.001,1063177.4514160156
336.0,11,331,9799,-7481.22473243,111216,3553.2792220342726,110880,0.001,940940.4049479166
336.0,11,332,9832,-7481.4598691500005,111552,3569.8789585658483,111216,0.001,1201562.1831054688
336.0,11,333,9864,-7445.29481061,111888,3622.149000258673,111552,0.001,983025.8583984375
336.0,11,334,9894,-7444.05669271,112224,3586.46996543521,111888,0.001,866782.0759626116
336.0,11,335,9924,-7458.87646589,112560,3530.8973628452845,112224,0.001,849946.6450195312
336.0,11,336,9954,-7487.27542256,112896,3521.409163702102,112560,0.001,1064458.8975655693
336.0,11,337,9984,-7450.4634770799985,113232,3588.1036914643787,112896,0.001,1063178.1340332031
336.0,11,338,10013,-7454.549434929999,113568,3619.618062882196,113232,0.001,851279.6418922062
336.0,11,339,10044,-7537.63459944,113904,3656.804583958217,113568,0.001,1040469.6066545759
336.0,11,340,10075,-7588.54782319,114240,3652.066418602353,113904,0.001,999495.2406063988
336.0,11,341,10106,-7587.0313174600005,114576,3737.927807399205,114240,0.001,740107.0738932291
336.0,11,342,10135,-7628.09600873,114912,3683.7857033865794,114576,0.001,1052246.668061756
336.0,11,343,10169,-7682.4240361600005,115248,3644.4269183930896,114912,0.001,1010779.7678687687
336.0,11,344,10200,-7692.142679950001,115584,3580.070792061942,115248,0.001,873854.64453125
336.0,11,345,10232,-7775.907310380001,115920,3684.666302272252,115584,0.001,807587.4605189732
336.0,11,346,10262,-7852.177290680001,116256,3671.320319039481,115920,0.001,872243.9652390253
336.0,11,347,10292,-7858.155633650001,116592,3701.448546273368,116256,0.001,1171632.3033040364
336.0,11,348,10323,-7938.093379620001,116928,3709.911474682036,116592,0.001,1054294.84093657
336.0,11,349,10353,-7933.6338004399995,117264,3565.7104822794595,116928,0.001,929981.5093703497
336.0,11,350,10382,-7885.981391720001,117600,3716.470667884463,117264,0.001,856497.2855515253
336.0,11,351,10412,-7885.259210930001,117936,3721.671862647647,117600,0.001,1141219.4474283855
336.0,11,352,10442,-7959.69244803,118272,3648.8749651227677,117936,0.001,838880.093703497
336.0,11,353,10472,-7983.2924073,118608,3643.78806413923,118272,0.001,777691.119280134
336.0,11,354,10501,-8014.74464808,118944,3649.818738301595,118608,0.001,953990.1247907366
336.0,11,355,10530,-7913.479032500001,119280,3684.6243119012743,118944,0.001,851139.4064360119
336.0,11,356,10559,-7886.2138419,119616,3628.6509849911645,119280,0.001,1201823.921828497
336.0,11,357,10589,-7844.263273720001,119952,3781.210026695615,119616,0.001,963147.3565150669
336.0,11,358,10619,-7898.934912460001,120288,3713.6187366303943,119952,0.001,735282.5240536644
336.0,11,359,10649,-7897.368268110001,120624,3654.8960037231445,120288,0.001,720912.0950404576
336.0,11,360,10679,-7876.22196436,120960,3741.491814386277,120624,0.001,939312.6678524925
336.0,11,361,10709,-7942.606504940002,121296,3719.6964336576916,120960,0.001,833212.3558407738
336.0,11,362,10738,-7887.406486750001,121632,3788.721492222377,121296,0.001,921233.6896158854
336.0,11,363,10767,-7841.46350436,121968,3662.9163425990514,121632,0.001,901480.3893694197
336.0,11,364,10797,-7830.61340968,122304,3699.873028709775,121968,0.001,1057557.627859933
336.0,11,365,10827,-7841.49096307,122640,3617.014479500907,122304,0.001,946773.2549525669
336.0,11,366,10856,-7811.0592369099995,122976,3572.025688534691,122640,0.001,948082.3283342634
336.0,11,367,10885,-7817.35963876,123312,3677.639013017927,122976,0.001,951567.7739490328
336.0,11,368,10915,-7803.574138309999,123648,3630.6037441435315,123312,0.001,1123903.0817057292
336.0,11,369,10945,-7745.868972419999,123984,3558.008099873861,123648,0.001,942668.6379510788
336.0,11,370,10976,-7701.246162450002,124320,3680.923508053734,123984,0.001,958803.3464936756
336.0,11,371,11007,-7804.9139499500025,124656,3614.680043901716,124320,0.001,808993.9379882812
336.0,11,372,11037,-7833.403959280001,124992,3628.5194284348263,124656,0.001,933650.1082007999
336.0,11,373,11069,-7781.193363500001,125328,3563.133631388346,124992,0.001,1038318.7542433966
336.0,11,374,11098,-7767.626515779999,125664,3577.399325779506,125328,0.001,914318.8371930803
336.0,11,375,11128,-7721.427459109999,126000,3615.9801337832496,125664,0.001,860227.0521995907
336.0,11,376,11158,-7725.90262028,126336,3554.2834051223026,126000,0.001,1031673.6193150112
336.0,11,377,11190,-7678.22729864,126672,3551.773139590309,126336,0.001,885146.7283528646
336.0,11,378,11220,-7687.84452281,127008,3549.74337550572,126672,0.001,1046155.5041387649
336.0,11,379,11249,-7732.37361149,127344,3588.9670653570265,127008,0.001,942159.2187267485
336.0,11,380,11283,-7743.92625837,127680,3570.5197301592148,127344,0.001,1153494.1745605469
336.0,11,381,11318,-7786.8077771299995,128016,3593.4503013974145,127680,0.001,1019146.4842936198
336.0,11,382,11351,-7760.83459445,128352,3536.950628371466,128016,0.001,818898.689906529
336.0,11,383,11389,-7738.258347189999,128688,3498.09697105771,128352,0.001,766343.4351748512
336.0,11,384,11426,-7810.525452109999,129024,3492.6095680963426,128688,0.001,784042.4900251116
336.0,11,385,11458,-7832.5589561,129360,3568.1924750918433,129024,0.001,1095787.5256812687
336.0,11,386,11488,-7805.96873035,129696,3548.1400168282644,129360,0.001,814356.3790573847
336.0,11,387,11519,-7882.498329110002,130032,3524.1073815482005,129696,0.001,1091643.4820847283
336.0,11,388,11550,-7880.508562500001,130368,3482.5736781529017,130032,0.001,964584.0778808594
336.0,11,389,11579,-7894.699648420001,130704,3526.203550792876,130368,0.001,945523.2239467076
336.0,11,390,11609,-7850.9439931000015,131040,3540.339021591913,130704,0.001,930247.5337960379
336.0,11,391,11638,-7870.53900406,131376,3470.072121393113,131040,0.001,1154113.3401808967
336.0,11,392,11668,-7866.863565659999,131712,3468.3520373389833,131376,0.001,1009812.1780831473
336.0,11,393,11698,-7853.818800259998,132048,3400.592779976981,131712,0.001,716212.4786202566
336.0,11,394,11727,-7854.434763719998,132384,3348.424577258882,132048,0.001,918174.2455240885
336.0,11,395,11757,-7813.734285349999,132720,3538.600319271996,132384,0.001,1145900.4453357514
336.0,11,396,11788,-7828.368762699999,133056,3439.4966496058873,132720,0.001,877921.111828032
336.0,11,397,11818,-7888.325839539999,133392,3486.9319243658156,133056,0.001,775396.0218563988
336.0,11,398,11848,-7950.52622775,133728,3494.5889267694383,133392,0.001,930132.5371442522
336.0,11,399,11879,-7900.8396182,134064,3342.4756080990746,133728,0.001,905908.6146298363
336.0,11,400,11909,-7868.755962530001,134400,3442.38956851051,134064,0.001,842332.1531459263
336.0,11,401,11941,-7890.989594830001,134736,3386.5505440121606,134400,0.001,879703.3935256231
336.0,11,402,11971,-7904.379078330001,135072,3411.0684127807617,134736,0.001,781038.343889509
336.0,11,403,12000,-7889.99594453,135408,3387.83172861735,135072,0.001,944200.2588471912
336.0,11,404,12031,-7900.706780160001,135744,3445.1822095598495,135408,0.001,654671.428734189
336.0,11,405,12063,-7997.37223572,136080,3367.4733000255765,135744,0.001,697360.4739234562
336.0,11,406,12094,-8003.17577252,136416,3333.454488481794,136080,0.001,631227.8404250372
336.0,11,407,12126,-7881.625142590001,136752,3439.9607954479397,136416,0.001,682653.6181640625
336.0,11,408,12157,-7861.23288001,137088,3399.9575235275997,136752,0.001,1034371.1312313988
336.0,11,409,12188,-7828.56724326,137424,3367.234700884138,137088,0.001,997032.2292015438
336.0,11,410,12220,-7842.13331514,137760,3342.6315056937083,137424,0.001,842288.3723725819
336.0,11,411,12257,-7835.212852299999,138096,3317.263180687314,137760,0.001,914796.7380603609
336.0,11,412,12287,-7835.5725364,138432,3255.9020701817103,138096,0.001,966665.338983445
336.0,11,413,12317,-7786.2749961399995,138768,3334.4726827712284,138432,0.001,938658.8318103609
336.0,11,414,12348,-7777.841772170001,139104,3311.8129348754883,138768,0.001,756580.0272739956
336.0,11,415,12382,-7760.07747329,139440,3436.8005331130253,139104,0.001,804710.2224237351
336.0,11,416,12414,-7714.1375282200015,139776,3181.582178388323,139440,0.001,1018639.6362885975
336.0,11,417,12446,-7714.94643942,140112,3262.506794520787,139776,0.001,782778.973609561
336.0,11,418,12476,-7781.268460670002,140448,3274.5315795171828,140112,0.001,923969.7808779762
336.0,11,419,12506,-7843.293305820001,140784,3260.546593802316,140448,0.001,833053.1792108444
336.0,11,420,12536,-7830.109905460001,141120,3367.4367890130907,140784,0.001,665035.7180175781
336.0,11,421,12567,-7722.676595190001,141456,3370.6012246268137,141120,0.001,837001.2503255209
336.0,11,422,12596,-7724.34314067,141792,3269.119465782529,141456,0.001,965554.0541759672
336.0,11,423,12626,-7751.4631429,142128,3216.8345082600913,141792,0.001,1004569.601609003
336.0,11,424,12656,-7792.11364974,142464,3308.42712583996,142128,0.001,912018.4422781809
336.0,11,425,12686,-7877.893638439999,142800,3181.4728240966797,142464,0.001,852722.8712216332
336.0,11,426,12718,-7833.91409011,143136,3212.7730749221073,142800,0.001,860909.2939104353
336.0,11,427,12748,-7822.4182102999985,143472,3185.9017759050644,143136,0.001,796211.9837239584
336.0,11,428,12778,-7800.037663509999,143808,3167.2764630998886,143472,0.001,855400.6065848215
336.0,11,429,12807,-7864.427516799999,144144,3148.3136869158066,143808,0.001,870026.0900878906
336.0,11,430,12839,-7878.117107009999,144480,3177.544929867699,144144,0.001,803920.1142113095
336.0,11,431,12871,-7847.71750818,144816,3288.1374609810964,144480,0.001,757241.0923200335
336.0,11,432,12903,-7870.81903007,145152,3154.0894056047714,144816,0.001,899360.6155250187
336.0,11,433,12932,-7842.39006338,145488,3111.276690528506,145152,0.001,780323.6828845796
336.0,11,434,12963,-7799.05726959,145824,3220.6694484892346,145488,0.001,908444.1730026972
336.0,11,435,12994,-7826.281661340001,146160,3196.0325270153226,145824,0.001,734339.8494001116
336.0,11,436,13023,-7819.2576788,146496,3200.8805821736655,146160,0.001,1030527.0251697359
336.0,11,437,13054,-7871.30227624,146832,3101.543327331543,146496,0.001,834363.4577869234
336.0,11,438,13084,-7853.662608039999,147168,3162.0385745820545,146832,0.001,712588.4441848028
336.0,11,439,13114,-7831.252806689999,147504,3296.550390697661,147168,0.001,666091.0142415365
336.0,11,440,13145,-7816.17071092,147840,3124.7550953456334,147504,0.001,595968.3148251488
336.0,11,441,13175,-7850.286753380002,148176,3218.967261904762,147840,0.001,967377.318812779
336.0,11,442,13206,-7763.182016900001,148512,3184.2518515813917,148176,0.001,779703.671601795
336.0,11,443,13236,-7810.252207760001,148848,3175.9096305483863,148512,0.001,934916.5707310268
336.0,11,444,13267,-7764.970107180001,149184,3128.253178187779,148848,0.001,1077235.1456008186
336.0,11,445,13297,-7762.37637297,149520,3134.8887329101562,149184,0.001,890518.295014881
336.0,11,446,13327,-7750.37343547,149856,3003.0127696082704,149520,0.001,713656.7101469494
336.0,11,447,13357,-7711.734061339999,150192,3086.2493525913783,149856,0.001,724085.2340959822
336.0,11,448,13386,-7672.450798450001,150528,3111.2164873395645,150192,0.001,839976.0157993862
336.0,11,449,13418,-7724.27828798,150864,3092.3655824207126,150528,0.001,581372.4731445312
336.0,11,450,13449,-7746.46000935,151200,3136.460168929327,150864,0.001,522425.6499953497
336.0,11,451,13482,-7803.081355439999,151536,3095.248672848656,151200,0.001,722226.7928059896
336.0,11,452,13513,-7762.796302660001,151872,3191.5931029546828,151536,0.001,791260.7176455543
336.0,11,453,13542,-7755.606447980001,152208,3168.5523986816406,151872,0.001,719188.310453869
336.0,11,454,13574,-7695.183291380002,152544,3117.2194522676014,152208,0.001,893659.2183314732
336.0,11,455,13605,-7766.06238916,152880,3116.0939737955728,152544,0.001,792631.2693801153
336.0,11,456,13635,-7696.979477329999,153216,3080.840520404634,152880,0.001,698241.8028390066
336.0,11,457,13668,-7736.81614086,153552,3095.1031414213635,153216,0.001,729809.9372907366
336.0,11,458,13699,-7711.893395419998,153888,3044.013669150216,153552,0.001,859015.4123767671
336.0,11,459,13729,-7751.692308479998,154224,2987.1700853620255,153888,0.001,870327.0740094866
336.0,11,460,13760,-7682.379734309998,154560,3263.4214855375744,154224,0.001,737146.9613095238
336.0,11,461,13790,-7653.735454289999,154896,3280.934617542085,154560,0.001,889154.9432547434
336.0,11,462,13820,-7654.25600998,155232,3385.2684464227586,154896,0.001,918161.6869652157
336.0,11,463,13849,-7649.217121410001,155568,3327.1694463094077,155232,0.001,760021.5726609003
336.0,11,464,13878,-7626.155270680002,155904,3339.1006462460473,155568,0.001,623606.3482491629
336.0,11,465,13908,-7621.54891116,156240,3292.4400227864585,155904,0.001,784463.1537620907
336.0,11,466,13937,-7613.91257538,156576,3252.8804742722286,156240,0.001,703713.1900692894
336.0,11,467,13970,-7647.096736989998,156912,3267.140574500674,156576,0.001,796374.8644089472
336.0,11,468,14000,-7651.4411451999995,157248,3179.047112601144,156912,0.001,785144.7376185826
336.0,11,469,14029,-7709.786994879999,157584,3195.8215233939036,157248,0.001,608351.675641741
336.0,11,470,14059,-7693.788381370001,157920,3174.9174375988187,157584,0.001,711589.5489095052
336.0,11,471,14089,-7665.158388950001,158256,3208.6037397838772,157920,0.001,625823.9198404948
336.0,11,472,14119,-7654.233092419999,158592,3195.4855448404946,158256,0.001,802042.3080240885
336.0,11,473,14148,-7642.92756471,158928,3094.9425274076916,158592,0.001,737136.7353980655
336.0,11,474,14178,-7636.04588412,159264,3222.4821170625232,158928,0.001,840487.5425037203
336.0,11,475,14209,-7678.974466489999,159600,3214.1685907273068,159264,0.001,720986.6600516184
336.0,11,476,14239,-7634.15853073,159936,3111.683384123303,159600,0.001,733913.4476143973
336.0,11,477,14268,-7727.95004615,160272,3115.222941807338,159936,0.001,825960.5324358259
336.0,11,478,14299,-7693.522318609999,160608,3064.3952193487257,160272,0.001,712562.0312267485
336.0,11,479,14329,-7646.261638609999,160944,3115.0787440708705,160608,0.001,768752.950671968
336.0,11,480,14359,-7550.65693263,161280,3072.9589427766346,160944,0.001,618994.8156040737
336.0,11,481,14388,-7526.206135049999,161616,3095.9944516136534,161280,0.001,753546.4213402157
336.0,11,482,14419,-7501.179359210001,161952,3064.9282836914062,161616,0.001,890346.2159249441
336.0,11,483,14449,-7553.894481949999,162288,3029.471090770903,161952,0.001,879984.3000837053
336.0,11,484,14478,-7559.346276869998,162624,3001.6670862833657,162288,0.001,818617.7903413319
336.0,11,485,14508,-7585.7734340199995,162960,3084.013011387416,162624,0.001,682116.5142764137
336.0,11,486,14538,-7554.985492289999,163296,3039.5006139846073,162960,0.001,575485.2784714472
336.0,11,487,14567,-7607.755224709998,163632,3013.3507196335568,163296,0.001,731242.7296665737
336.0,11,488,14596,-7523.65328421,163968,2999.891245160784,163632,0.001,667415.8775227865
336.0,11,489,14628,-7600.81801407,164304,2938.7689390636624,163968,0.001,784688.9030994234
336.0,11,490,14659,-7607.787062700001,164640,2971.172972724551,164304,0.001,850230.01953125
336.0,11,491,14689,-7608.789734630001,164976,2924.3972803751626,164640,0.001,782431.6589239212
336.0,11,492,14719,-7587.604078590001,165312,2972.7458419799805,164976,0.001,776987.9738653274
336.0,11,493,14751,-7592.48718244,165648,2924.7720042637416,165312,0.001,751718.3282063802
