rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates
336.0,11,767760,67755,-141083.32801230001,2285,0.001,34698.42938523066,16520561.980654761,767424
336.0,11,768096,67784,-141047.01486256,2286,0.001,34865.63099888393,16359552.936755951,767760
336.0,11,768432,67813,-142551.65124516998,2287,0.001,34917.45090448289,15551416.28125,768096
336.0,11,768768,67841,-142380.50007332,2288,0.001,34975.25941685268,16382172.773809524,768432
336.0,11,769104,67871,-143618.39680776998,2289,0.001,34858.19496372768,16139024.80282738,768768
336.0,11,769440,67900,-143387.14454568998,2290,0.001,34765.90105329241,17008500.380208332,769104
336.0,11,769776,67929,-143233.45806155,2291,0.001,34697.26657831101,15416278.950892856,769440
336.0,11,770112,67957,-144403.91359497997,2292,0.001,34818.38862537203,16431259.735119049,769776
336.0,11,770448,67986,-143022.35854363,2293,0.001,34677.432489304316,15595599.416666666,770112
336.0,11,770784,68014,-142340.93970242998,2294,0.001,34630.1125953311,16537254.964285715,770448
336.0,11,771120,68043,-141164.00482696,2295,0.001,34610.17739722842,16090859.136904761,770784
336.0,11,771456,68071,-141979.47238104002,2296,0.001,34742.859468005954,17091569.90550595,771120
336.0,11,771792,68100,-141115.26117147002,2297,0.001,34846.93296595982,16560617.805059524,771456
336.0,11,772128,68129,-138807.74827111003,2298,0.001,34678.21728515625,16463866.08110119,771792
336.0,11,772464,68157,-139906.39919465,2299,0.001,34739.08518182664,16968977.07738095,772128
336.0,11,772800,68187,-140742.03184541,2300,0.001,34711.19327799479,17542750.898065478,772464
336.0,11,773136,68217,-140309.66568409003,2301,0.001,34762.2098563058,17278144.62797619,772800
336.0,11,773472,68247,-139320.96027397,2302,0.001,34652.47501627604,16912341.967261903,773136
336.0,11,773808,68276,-139949.50027019,2303,0.001,34589.613153366816,17382940.33482143,773472
336.0,11,774144,68306,-140437.38099986,2304,0.001,34633.37515113467,16125819.95014881,773808
336.0,11,774480,68338,-142573.0227502,2305,0.001,34729.25318545387,14596284.624255951,774144
336.0,11,774816,68368,-140980.2887954,2306,0.001,34849.211704799105,17423775.173363097,774480
336.0,11,775152,68396,-141526.39718511,2307,0.001,34646.81248837426,16222685.13467262,774816
336.0,11,775488,68425,-141089.94474341997,2308,0.001,34730.03517950149,16465498.241815476,775152
336.0,11,775824,68453,-140371.15319629,2309,0.001,34566.84999302455,16182846.108630951,775488
336.0,11,776160,68483,-140146.79853256,2310,0.001,34438.93840680803,16227940.136904761,775824
336.0,11,776496,68511,-138430.2592727,2311,0.001,34694.821382068454,15138656.534970239,776160
336.0,11,776832,68540,-135992.33834393,2312,0.001,34602.031156994046,16960267.08482143,776496
336.0,11,777168,68569,-134777.45933465,2313,0.001,34600.468622116816,17502094.895833332,776832
336.0,11,777504,68598,-134612.04025716998,2314,0.001,34438.87087286086,17636498.72767857,777168
336.0,11,777840,68627,-134480.84073593997,2315,0.001,34629.55080450149,15527966.922619049,777504
336.0,11,778176,68656,-136173.9292437,2316,0.001,34577.7823311942,16906393.239583332,777840
336.0,11,778512,68685,-135545.71210843002,2317,0.001,34502.12758091518,15823363.958333334,778176
336.0,11,778848,68717,-136849.22342855,2318,0.001,34314.29906063988,16445881.233630951,778512
336.0,11,779184,68747,-136161.91587456,2319,0.001,34550.865362258184,16585872.020833334,778848
336.0,11,779520,68776,-136718.55091869002,2320,0.001,34325.16564360119,17500370.21875,779184
336.0,11,779856,68806,-136810.74594026,2321,0.001,34476.08608863467,16064196.378720239,779520
336.0,11,780192,68837,-137457.20678906998,2322,0.001,34503.23892066592,15842699.901041666,779856
336.0,11,780528,68867,-139897.42277982002,2323,0.001,34542.56681315104,14975006.581845239,780192
336.0,11,780864,68903,-139840.84322734,2324,0.001,34495.35502697172,17814377.33705357,780528
336.0,11,781200,68934,-140209.07694018,2325,0.001,34530.806640625,15879026.05952381,780864
336.0,11,781536,68966,-140064.56337994002,2326,0.001,34432.12458147322,15616960.805059524,781200
336.0,11,781872,68997,-140561.68290179002,2327,0.001,34532.31098865328,17212183.046875,781536
336.0,11,782208,69026,-141063.84859095005,2328,0.001,34597.62200055803,14861655.83110119,781872
336.0,11,782544,69056,-141091.66373690002,2329,0.001,34381.21820359003,16090608.914434524,782208
336.0,11,782880,69087,-144082.79580411,2330,0.001,34471.87436058408,16002244.794642856,782544
336.0,11,783216,69117,-146008.63310777,2331,0.001,34444.44376627604,15117289.029761905,782880
336.0,11,783552,69148,-144778.37382654997,2332,0.001,34684.18768601191,16262405.656994049,783216
336.0,11,783888,69177,-143673.72265715,2333,0.001,34558.35109747024,15587360.455357144,783552
336.0,11,784224,69206,-142502.73985023002,2334,0.001,34507.77943638393,15968154.514880951,783888
336.0,11,784560,69235,-141690.18763436002,2335,0.001,34372.32414899553,14546337.789434524,784224
336.0,11,784896,69264,-140700.43815229,2336,0.001,34342.32967122396,16487256.94642857,784560
336.0,11,785232,69293,-140100.10703153003,2337,0.001,34531.42904808408,16262409.567708334,784896
336.0,11,785568,69323,-139668.26759417,2338,0.001,34382.62496512277,17598781.97842262,785232
336.0,11,785904,69351,-139503.03450785004,2339,0.001,34627.82094029018,14860970.72767857,785568
336.0,11,786240,69381,-139418.79983667002,2340,0.001,34351.98203822545,16593356.188244049,785904
336.0,11,786576,69410,-140249.77916640003,2341,0.001,34610.37878999256,15482917.343005951,786240
336.0,11,786912,69440,-139803.65506836,2342,0.001,34521.55408296131,17471780.66964286,786576
336.0,11,787248,69469,-139677.14351962003,2343,0.001,34496.90812174479,16226807.980654761,786912
336.0,11,787584,69498,-138556.50162707,2344,0.001,34309.54100399926,16577815.33705357,787248
336.0,11,787920,69527,-138043.80505634,2345,0.001,34509.01070731027,16176685.732142856,787584
336.0,11,788256,69556,-138080.46070021,2346,0.001,34582.29920014881,16786742.788690478,787920
336.0,11,788592,69585,-138375.64548744998,2347,0.001,34560.25525483631,14798291.99702381,788256
336.0,11,788928,69614,-138314.80194058002,2348,0.001,34397.26502046131,16561796.16592262,788592
336.0,11,789264,69643,-138195.21237034,2349,0.001,34427.85187639509,16194669.84970238,788928
336.0,11,789600,69681,-137092.24346001,2350,0.001,34456.89533342634,15969403.605654761,789264
336.0,11,789936,69711,-137899.28795660997,2351,0.001,34219.67795526414,16788852.561011903,789600
336.0,11,790272,69740,-138244.31363289998,2352,0.001,34432.90834263393,17977787.305059522,789936
336.0,11,790608,69769,-138830.48401538,2353,0.001,34474.414794921875,16668560.99404762,790272
336.0,11,790944,69798,-137289.97738402,2354,0.001,34337.24807012649,16171197.71875,790608
336.0,11,791280,69827,-137528.15981416998,2355,0.001,34103.065708705355,15066206.177083334,790944
336.0,11,791616,69863,-136629.3993054,2356,0.001,34492.590425037204,15300348.620535715,791280
336.0,11,791952,69906,-135489.94986579,2357,0.001,34224.83415876116,16835691.051339287,791616
336.0,11,792288,69945,-136101.93627964,2358,0.001,34600.08699544271,16135849.636904761,791952
336.0,11,792624,69987,-136659.90946785,2359,0.001,34634.74175734747,14342686.124255951,792288
336.0,11,792960,70029,-136184.39434102,2360,0.001,34488.49807012649,17594387.717261903,792624
336.0,11,793296,70060,-134372.37401566,2361,0.001,34355.45445033482,15695311.848958334,792960
336.0,11,793632,70090,-135016.39084061998,2362,0.001,34462.47163318453,15729581.788690476,793296
336.0,11,793968,70121,-135282.71227602,2363,0.001,34385.35230654762,16944402.375,793632
336.0,11,794304,70151,-132772.58209378002,2364,0.001,34328.91887555803,17920487.05059524,793968
336.0,11,794640,70181,-131462.38174177,2365,0.001,34350.777215866816,17267728.26934524,794304
336.0,11,794976,70211,-133322.40206828,2366,0.001,34395.06854538691,15700166.166666666,794640
336.0,11,795312,70241,-132924.1000126,2367,0.001,34448.22422572545,15368429.156994049,794976
336.0,11,795648,70272,-132321.33540896,2368,0.001,34535.816010974704,17878450.195684522,795312
336.0,11,795984,70301,-132831.57071087,2369,0.001,34407.48819986979,16704933.64955357,795648
336.0,11,796320,70332,-132740.81530574002,2370,0.001,34268.34366861979,15723778.822916666,795984
336.0,11,796656,70362,-132513.34396745,2371,0.001,34262.05026971726,16433520.416666666,796320
336.0,11,796992,70392,-132582.34102638002,2372,0.001,34299.04417782738,16856016.55654762,796656
336.0,11,797328,70422,-132194.66500295,2373,0.001,34368.956217447914,17390650.032738097,796992
336.0,11,797664,70452,-131482.56334904002,2374,0.001,34586.08347284226,16102740.661458334,797328
336.0,11,798000,70482,-129318.42638835,2375,0.001,34297.7450125558,18286600.055059522,797664
336.0,11,798336,70513,-128559.15268281,2376,0.001,34141.923211960566,15696955.523809524,798000
336.0,11,798672,70542,-129038.44938818,2377,0.001,34312.599481491816,15394192.636904761,798336
336.0,11,799008,70572,-129319.78253921999,2378,0.001,34354.06959170387,15367851.407738095,798672
336.0,11,799344,70601,-127572.96776891,2379,0.001,34378.58236839658,16023458.770833334,799008
336.0,11,799680,70632,-126685.19426620999,2380,0.001,34375.39761207217,17491011.447916668,799344
336.0,11,800016,70662,-127728.99423406999,2381,0.001,34459.21332077753,15671971.95907738,799680
336.0,11,800352,70693,-126827.56520335999,2382,0.001,34299.835239955355,18741280.322916668,800016
336.0,11,800688,70724,-127763.19971897997,2383,0.001,34308.92585100447,16258761.64732143,800352
336.0,11,801024,70754,-127748.52757660998,2384,0.001,34027.07586960566,16538581.36904762,800688
336.0,11,801360,70784,-128798.62812673999,2385,0.001,34184.49210611979,16905009.90625,801024
336.0,11,801696,70814,-126533.00906719,2386,0.001,34307.17814127604,16208169.117559524,801360
336.0,11,802032,70844,-126534.49743795999,2387,0.001,34305.73553757441,17260389.616815478,801696
336.0,11,802368,70874,-126675.77958257997,2388,0.001,34435.68091982887,16877767.87797619,802032
336.0,11,802704,70903,-126491.32571145,2389,0.001,34096.77907598586,17466540.68824405,802368
336.0,11,803040,70933,-126638.19629411,2390,0.001,34225.45260184152,15720004.550595239,802704
